id,round_id,chara_id,big_flag
893,5,1067,0
894,5,1067,0
895,5,1068,0
896,5,1068,0
897,5,1069,0
898,5,1069,0
901,5,1071,0
902,5,1071,0
903,5,1072,0
904,5,1072,0
907,5,1074,0
908,5,1074,0
913,1,0,0
914,2,0,0
915,3,0,0
916,4,0,0
917,5,0,0
918,1,1098,0
919,1,1098,0
920,2,1098,0
921,2,1098,0
922,2,1098,0
923,3,1098,0
924,3,1098,0
925,3,1098,0
926,4,1098,0
927,4,1098,0
928,5,1098,0
929,5,1098,0
930,1,1087,0
931,1,1087,0
932,2,1087,0
933,2,1087,0
934,2,1087,0
935,3,1087,0
936,3,1087,0
937,3,1087,0
938,4,1087,0
939,4,1087,0
940,5,1087,0
941,5,1087,0
942,1,1078,0
943,1,1078,0
944,2,1078,0
945,2,1078,0
946,2,1078,0
947,3,1078,0
948,3,1078,0
949,3,1078,0
950,4,1078,0
951,4,1078,0
952,5,1078,0
953,5,1078,0
954,1,1100,0
955,1,1100,0
956,2,1100,0
957,2,1100,0
958,2,1100,0
959,3,1100,0
960,3,1100,0
961,3,1100,0
962,4,1100,0
963,4,1100,0
964,5,1100,0
965,5,1100,0
966,1,1099,0
967,1,1099,0
968,2,1099,0
969,2,1099,0
970,2,1099,0
971,3,1099,0
972,3,1099,0
973,3,1099,0
974,4,1099,0
975,4,1099,0
976,5,1099,0
977,5,1099,0
