id,mode,sub_mode,sub_mode_jump,situation,sub_situation,situation_end,disable_reentry_situation,trigger0,trigger1,trigger2,trigger3,trigger4,trigger5,trigger6,trigger7,trigger8,trigger9,message_group,comment_group,priority,per,immediate,discard,tension,camera_id,camera_horse1,camera_horse2,disable_reuse
20,1,0,-1,0,0,0,0,3,55,59,0,0,0,0,0,0,0,100019,0,1000,200,0,0,1,0,0,0,0
21,1,0,-1,0,0,0,0,4,54,57,0,0,0,0,0,0,0,100020,0,1000,200,0,0,1,0,0,0,0
22,1,0,-1,0,0,0,0,4,55,57,0,0,0,0,0,0,0,100021,0,1000,200,0,0,1,0,0,0,0
23,1,0,-1,0,0,0,0,4,54,58,0,0,0,0,0,0,0,100022,0,1000,200,0,0,1,0,0,0,0
24,1,0,-1,0,0,0,0,4,55,58,0,0,0,0,0,0,0,100023,0,1000,200,0,0,1,0,0,0,0
25,1,0,-1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,100200,0,1100,100,0,0,1,0,0,0,0
26,1,0,-1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,100201,0,1100,100,0,0,1,0,0,0,0
27,1,0,-1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,100202,0,1100,100,0,0,1,0,0,0,0
28,1,0,-1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,100203,0,1100,100,0,0,1,0,0,0,0
29,1,0,-1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,100204,0,1100,100,0,0,1,0,0,0,0
30,1,0,-1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,100205,0,1100,100,0,0,1,0,0,0,0
31,1,0,-1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,100206,0,1100,100,0,0,1,0,0,0,0
32,1,0,-1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,100207,0,1100,100,0,0,1,0,0,0,0
33,1,0,-1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,100208,0,1100,100,0,0,1,0,0,0,0
34,1,0,-1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,100209,0,1100,100,0,0,1,0,0,0,0
35,1,0,-1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,100210,0,1100,100,0,0,1,0,0,0,0
36,1,0,-1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,100211,0,1100,100,0,0,1,0,0,0,0
37,1,0,-1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,100212,0,1100,100,0,0,1,0,0,0,0
38,1,0,-1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,100213,0,1100,100,0,0,1,0,0,0,0
39,1,0,-1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,100214,0,1100,100,0,0,1,0,0,0,0
40,1,0,-1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,100215,0,1100,100,0,0,1,0,0,0,0
41,1,0,-1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,100216,0,1100,100,0,0,1,0,0,0,0
42,1,0,-1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,100217,0,1100,100,0,0,1,0,0,0,0
43,1,0,-1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,100218,0,1100,100,0,0,1,0,0,0,0
44,1,0,-1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,100219,0,1100,100,0,0,1,0,0,0,0
45,1,0,-1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,100220,0,1100,100,0,0,1,0,0,0,0
46,1,0,-1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,100221,0,1100,100,0,0,1,0,0,0,0
47,1,0,-1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,100222,0,1100,100,0,0,1,0,0,0,0
48,1,0,-1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,100223,0,1100,100,0,0,1,0,0,0,0
49,0,0,-1,0,0,0,0,53,0,0,0,0,0,0,0,0,0,100224,0,1100,0,0,0,1,0,0,0,0
50,0,0,-1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,100225,0,1100,0,0,0,1,0,0,0,0
51,0,0,-1,0,0,0,0,51,0,0,0,0,0,0,0,0,0,100226,0,1100,0,0,0,1,0,0,0,0
52,0,0,-1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,100227,0,1100,0,0,0,1,0,0,0,0
53,0,0,-1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,100228,0,1100,0,0,0,1,0,0,0,0
54,0,0,-1,0,0,0,0,47,0,0,0,0,0,0,0,0,0,100229,0,1100,0,0,0,1,0,0,0,0
55,0,0,-1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,100230,0,1100,0,0,0,1,0,0,0,0
56,0,0,-1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,100231,0,1100,0,0,0,1,0,0,0,0
57,1,0,-1,0,0,0,0,60,7,0,0,0,0,0,0,0,0,100300,0,1100,100,0,0,1,0,0,0,0
58,1,1,2,60,0,0,1,390,0,0,0,0,0,0,0,0,0,100800,0,1000,100,0,0,1,0,0,0,0
59,1,1,2,60,0,0,1,91,0,0,0,0,0,0,0,0,0,100804,0,1000,100,0,0,1,0,0,0,0
60,1,1,2,60,0,0,1,784,0,0,0,0,0,0,0,0,0,100804,0,1100,100,0,0,1,0,0,0,0
61,1,3,4,61,0,0,1,391,0,0,0,0,0,0,0,0,0,100802,0,1000,100,0,0,1,0,0,0,0
62,1,3,4,61,0,0,1,92,0,0,0,0,0,0,0,0,0,100804,0,1000,100,0,0,1,0,0,0,0
63,1,3,4,61,0,0,1,91,0,0,0,0,0,0,0,0,0,100803,0,1000,100,0,0,1,0,0,0,0
64,1,3,4,61,0,0,1,784,0,0,0,0,0,0,0,0,0,100803,0,1100,100,0,0,1,0,0,0,0
65,1,5,6,62,0,0,1,91,0,0,0,0,0,0,0,0,0,100805,0,1000,100,0,0,1,0,0,0,0
66,1,5,6,62,0,0,1,92,0,0,0,0,0,0,0,0,0,100806,0,1000,100,0,0,1,0,0,0,0
67,1,5,6,62,0,0,1,93,0,0,0,0,0,0,0,0,0,100807,0,1000,100,0,0,1,0,0,0,0
68,1,5,6,62,0,0,1,94,0,0,0,0,0,0,0,0,0,100808,0,1000,100,0,0,1,0,0,0,0
69,1,5,6,62,0,0,1,784,0,0,0,0,0,0,0,0,0,100805,0,1100,100,0,0,1,0,0,0,0
70,1,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100999,0,1000,100,0,0,1,0,0,0,0
71,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000,0,1000,100,0,0,1,0,0,0,0
72,3,1,-1,0,0,0,0,160,0,0,0,0,0,0,0,0,0,102001,0,1000,100,0,0,1,0,0,0,0
73,3,1,-1,1,0,0,0,160,97,0,0,0,0,0,0,0,0,102001,0,1100,100,0,0,1,0,0,0,0
74,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100022,1000,100,0,0,1,0,0,0,0
75,3,1,-1,2,0,0,0,164,1357,0,0,0,0,0,0,0,0,102002,0,1100,100,0,0,1,0,0,0,0
76,3,1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,102003,0,800,100,0,0,1,0,0,0,0
77,3,1,-1,3,0,0,0,843,0,0,0,0,0,0,0,0,0,102006,0,1100,100,0,0,1,0,0,0,0
78,3,1,-1,4,0,0,0,841,115,0,0,0,0,0,0,0,0,102004,0,1000,100,0,0,1,0,0,0,0
81,3,1,-1,5,0,0,0,842,0,0,0,0,0,0,0,0,0,102005,0,900,100,0,0,1,0,0,0,0
82,4,0,-1,43,0,0,1,143,0,0,0,0,0,0,0,0,0,103003,0,1200,100,0,0,1,101009,10,11,1
83,4,0,-1,0,0,0,0,146,0,0,0,0,0,0,0,0,0,103018,0,1300,100,0,0,1,101003,10,0,0
84,4,1,-1,9,0,1,1,115,0,0,0,0,0,0,0,0,0,103015,0,5000,100,0,0,1,101008,41,0,0
85,4,1,-1,9,0,1,1,116,113,187,0,0,0,0,0,0,0,117001,0,5000,100,0,0,1,101008,1,0,0
86,4,1,-1,9,0,1,1,116,113,1196,0,0,0,0,0,0,0,117002,0,5000,100,0,0,1,101008,1,0,0
87,4,1,-1,9,0,1,1,673,1198,1245,0,0,0,0,0,0,0,103017,0,1000,100,0,0,1,101007,3,0,0
88,0,1,-1,9,0,1,1,1197,1194,1245,0,0,0,0,0,0,0,103017,100087,1000,100,0,0,1,101007,3,0,0
89,4,1,-1,9,0,1,1,673,91,1245,0,0,0,0,0,0,0,103020,0,1000,100,0,0,1,101007,3,0,0
90,4,1,-1,0,0,0,0,111,1245,0,0,0,0,0,0,0,0,103016,0,1000,100,0,0,1,101007,3,0,0
92,6,0,-1,7,0,1,1,143,0,0,0,0,0,0,0,0,0,105000,0,1000,100,0,0,2,0,0,0,0
93,6,0,-1,7,0,1,1,133,0,0,0,0,0,0,0,0,0,105001,0,1000,100,0,0,2,0,0,0,0
94,6,0,-1,6,0,0,0,1263,1184,0,0,0,0,0,0,0,0,115400,0,900,100,0,0,2,103001,11,0,0
95,6,0,-1,6,0,0,0,1263,1187,0,0,0,0,0,0,0,0,115401,0,900,100,0,0,2,103001,11,0,0
96,6,0,-1,6,0,0,0,1263,1185,0,0,0,0,0,0,0,0,115402,0,900,100,0,0,2,103003,11,0,0
97,6,0,-1,0,0,0,0,0,1159,1258,0,0,0,0,0,0,0,115403,0,800,100,0,0,2,0,0,0,0
98,6,0,-1,0,0,0,0,111,1245,1184,831,0,0,0,0,0,0,115404,0,900,100,0,0,2,103005,41,0,0
99,6,0,-1,0,0,0,0,111,1245,1187,831,0,0,0,0,0,0,115405,0,900,100,0,0,2,103006,41,0,0
100,6,0,-1,0,0,0,0,111,1245,1185,831,0,0,0,0,0,0,115406,0,900,100,0,0,2,103007,41,0,0
101,6,0,-1,0,0,0,0,1620,149,393,0,0,0,0,0,0,0,115407,0,1000,100,0,0,2,0,0,0,0
102,6,0,-1,0,0,0,0,379,0,0,0,0,0,0,0,0,0,115408,0,1000,100,0,0,2,107004,11,0,0
103,6,0,-1,0,0,0,0,135,0,0,0,0,0,0,0,0,0,115409,0,1000,100,0,0,2,102002,10,0,0
104,6,0,-1,0,0,0,0,734,0,0,0,0,0,0,0,0,0,117034,0,1200,100,0,0,2,0,0,0,1
105,6,0,-1,0,0,0,0,111,807,831,0,0,0,0,0,0,0,115601,0,900,100,0,0,2,0,0,0,0
106,6,0,-1,0,0,0,0,172,134,0,0,0,0,0,0,0,0,115603,0,900,100,0,0,2,0,0,0,0
107,7,0,-1,0,0,0,0,344,1182,1183,1345,0,0,0,0,0,0,106000,0,9999,100,0,0,2,104001,10,0,1
108,7,0,-1,0,0,0,0,148,844,0,0,0,0,0,0,0,0,115108,0,1000,100,0,0,2,105000,10,0,1
109,7,0,-1,0,0,0,0,1135,1148,0,0,0,0,0,0,0,0,106001,0,1000,100,0,0,3,104000,10,0,1
110,7,0,-1,0,0,0,0,134,958,844,1061,0,0,0,0,0,0,115100,0,1800,100,0,0,3,101002,10,0,0
111,7,0,-1,0,0,0,0,135,958,844,1061,0,0,0,0,0,0,115103,0,1900,100,0,0,3,104002,10,0,1
112,7,0,-1,0,0,0,0,142,958,1150,1149,1061,0,0,0,0,0,115101,0,2000,100,0,0,3,106000,10,0,1
113,7,0,-1,0,0,0,0,134,149,958,844,1153,0,0,0,0,0,115102,0,1000,100,0,0,3,103010,10,0,0
114,7,0,-1,0,0,0,0,172,958,1166,1149,1061,0,0,0,0,0,115104,0,1000,100,0,0,3,107005,10,0,0
115,7,0,-1,24,0,0,1,143,1148,0,0,0,0,0,0,0,0,115105,0,1000,100,0,0,3,103008,10,11,1
116,7,0,-1,24,0,0,1,146,1148,0,0,0,0,0,0,0,0,115106,0,1000,100,0,0,3,107002,10,0,1
117,7,0,-1,25,0,1,1,143,1166,0,0,0,0,0,0,0,0,115107,0,1000,100,0,0,3,103008,10,11,1
118,7,0,-1,24,0,0,1,143,844,1166,1160,0,0,0,0,0,0,108001,0,1100,100,0,0,3,103009,10,11,1
119,7,0,-1,24,0,0,1,146,844,1272,1269,1167,0,0,0,0,0,108002,0,1200,100,0,0,3,107000,10,0,1
120,7,0,-1,24,0,0,1,147,1149,0,0,0,0,0,0,0,0,108003,0,1300,100,0,0,3,107000,10,0,1
121,7,0,-1,24,0,0,1,1101,1172,0,0,0,0,0,0,0,0,108000,0,1400,100,0,0,3,107000,10,0,1
123,7,0,-1,0,0,0,0,1170,960,1142,1149,1189,1243,0,0,0,0,115216,0,2000,100,0,0,3,106009,3,0,1
124,7,0,-1,0,0,0,0,1023,1061,1168,0,0,0,0,0,0,0,115215,0,1000,100,0,0,3,104005,10,0,1
125,7,0,-1,49,0,0,0,208,1167,0,0,0,0,0,0,0,0,115223,0,6000,100,0,0,3,107001,10,0,0
126,7,0,-1,49,0,1,0,208,1060,1061,0,0,0,0,0,0,0,115227,0,9000,100,0,0,3,106001,10,0,1
128,0,0,-1,26,1,0,1,1149,0,0,0,0,0,0,0,0,0,115223,0,3000,100,0,0,3,107001,10,0,1
129,0,0,-1,26,1,0,1,1152,0,0,0,0,0,0,0,0,0,108010,0,3000,100,0,0,3,107001,10,0,1
130,7,0,-1,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,108007,0,900,100,0,0,3,0,0,0,1
131,7,0,-1,25,0,1,1,1156,1158,1160,133,1164,844,0,0,0,0,108008,0,900,100,0,0,3,0,0,0,1
132,7,0,-1,25,0,1,1,134,844,1060,0,0,0,0,0,0,0,108009,0,900,100,0,0,3,106002,10,0,1
133,7,0,-1,0,0,0,0,826,1056,1057,0,0,0,0,0,0,0,115222,0,2000,0,0,0,3,107001,10,0,0
134,7,0,-1,0,0,0,0,1146,1152,0,0,0,0,0,0,0,0,115223,0,2500,0,0,0,3,107001,10,0,1
135,10,0,-1,0,0,0,0,1624,0,0,0,0,0,0,0,0,0,109003,0,1600,100,0,0,3,0,0,0,0
136,10,0,-1,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,109000,0,1500,100,0,0,3,0,0,0,0
137,10,0,-1,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,109005,0,1400,100,0,0,3,0,0,0,0
138,10,0,-1,0,0,0,0,1106,0,0,0,0,0,0,0,0,0,109007,0,1300,100,0,0,3,0,0,0,0
139,10,0,-1,0,0,0,0,1105,0,0,0,0,0,0,0,0,0,109006,0,1200,100,0,0,3,0,0,0,0
140,10,0,3,0,0,0,0,1098,1096,0,0,0,0,0,0,0,0,109001,0,5000,100,0,0,3,0,0,0,0
141,10,0,3,0,0,0,0,1100,1096,0,0,0,0,0,0,0,0,109002,0,5000,100,0,0,3,0,0,0,0
142,10,0,3,0,0,0,0,1101,1096,0,0,0,0,0,0,0,0,109004,0,5000,100,0,0,3,0,0,0,0
143,10,0,3,0,0,0,0,1102,0,0,0,0,0,0,0,0,0,109001,0,5000,100,0,0,3,0,0,0,0
144,10,0,3,0,0,0,0,1103,0,0,0,0,0,0,0,0,0,109002,0,5000,100,0,0,3,0,0,0,0
145,10,0,3,0,0,0,0,1104,0,0,0,0,0,0,0,0,0,109004,0,5000,100,0,0,3,0,0,0,0
146,10,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109009,0,1000,100,0,0,3,0,0,0,0
147,10,0,-1,0,0,0,0,672,781,0,0,0,0,0,0,0,0,109010,0,2000,100,0,0,3,0,0,0,0
148,10,1,-1,0,0,0,0,672,781,0,0,0,0,0,0,0,0,109013,0,1100,100,0,0,3,0,0,0,0
149,10,1,-1,86,0,0,0,973,0,0,0,0,0,0,0,0,0,109012,0,1000,100,0,0,3,0,0,0,0
150,10,1,-1,86,0,0,0,974,0,0,0,0,0,0,0,0,0,109012,0,1000,100,0,0,3,0,0,0,0
151,10,1,-1,75,0,0,1,15,0,0,0,0,0,0,0,0,0,109100,0,1200,100,0,0,3,0,0,0,0
152,10,1,-1,72,0,0,1,16,0,0,0,0,0,0,0,0,0,109101,0,1200,100,0,0,3,0,0,0,0
153,10,1,-1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,109102,0,1200,100,0,0,3,0,0,0,0
154,10,1,-1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,109103,0,1200,100,0,0,3,0,0,0,0
155,10,1,-1,88,0,0,0,19,0,0,0,0,0,0,0,0,0,109104,0,1200,100,0,0,3,0,0,0,0
156,10,1,-1,69,0,0,1,20,0,0,0,0,0,0,0,0,0,109105,0,1200,100,0,0,3,0,0,0,0
157,10,1,-1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,109106,0,1200,100,0,0,3,0,0,0,0
158,10,1,-1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,109107,0,1200,100,0,0,3,0,0,0,0
159,10,1,-1,78,0,0,1,23,0,0,0,0,0,0,0,0,0,109108,0,1200,100,0,0,3,0,0,0,0
160,10,1,-1,77,0,0,1,24,0,0,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0
161,10,1,-1,70,0,0,1,25,0,0,0,0,0,0,0,0,0,109110,0,1200,100,0,0,3,0,0,0,0
162,10,1,-1,68,0,0,1,26,0,0,0,0,0,0,0,0,0,109111,0,1200,100,0,0,3,0,0,0,0
163,10,1,-1,74,0,0,1,27,0,0,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0
164,10,1,-1,67,0,0,1,28,0,0,0,0,0,0,0,0,0,109113,0,1200,100,0,0,3,0,0,0,0
165,10,1,-1,63,0,0,1,29,0,0,0,0,0,0,0,0,0,109114,0,1200,100,0,0,3,0,0,0,0
166,10,1,-1,64,0,0,1,30,0,0,0,0,0,0,0,0,0,109115,0,1200,100,0,0,3,0,0,0,0
167,10,1,-1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,109116,0,1200,100,0,0,3,0,0,0,0
168,10,1,-1,71,0,0,1,32,0,0,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0
169,10,1,-1,65,0,0,1,33,0,0,0,0,0,0,0,0,0,109118,0,1200,100,0,0,3,0,0,0,0
170,10,1,-1,76,0,0,1,34,0,0,0,0,0,0,0,0,0,109119,0,1200,100,0,0,3,0,0,0,0
171,10,1,-1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,109120,0,1200,100,0,0,3,0,0,0,0
172,10,1,-1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,109121,0,1200,100,0,0,3,0,0,0,0
173,10,1,-1,66,0,0,1,37,0,0,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0
174,10,1,-1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,109123,0,1200,100,0,0,3,0,0,0,0
175,0,1,-1,0,0,0,0,53,0,0,0,0,0,0,0,0,0,109127,0,1200,0,0,0,3,0,0,0,0
176,0,1,-1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,109128,0,1200,0,0,0,3,0,0,0,0
177,0,1,-1,0,0,0,0,51,0,0,0,0,0,0,0,0,0,109129,0,1200,0,0,0,3,0,0,0,0
178,0,1,-1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,109130,0,1200,0,0,0,3,0,0,0,0
179,0,1,-1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,109131,0,1200,0,0,0,3,0,0,0,0
180,0,1,-1,0,0,0,0,47,0,0,0,0,0,0,0,0,0,109132,0,1200,0,0,0,3,0,0,0,0
181,0,1,-1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,109133,0,1200,0,0,0,3,0,0,0,0
182,0,1,-1,0,0,0,0,52,392,0,0,0,0,0,0,0,0,109134,0,1300,0,0,0,3,0,0,0,0
183,0,1,-1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,109135,0,1200,0,0,0,3,0,0,0,0
184,10,1,-1,0,0,0,0,7,60,0,0,0,0,0,0,0,0,109300,0,1200,100,0,0,3,0,0,0,0
185,10,1,-1,0,0,0,0,1091,820,0,0,0,0,0,0,0,0,109015,0,1100,100,0,0,3,0,0,0,0
186,10,1,-1,0,0,0,0,1092,819,0,0,0,0,0,0,0,0,109015,0,1100,100,0,0,3,0,0,0,0
187,10,1,-1,0,0,0,0,1093,1089,0,0,0,0,0,0,0,0,109015,0,1100,100,0,0,3,0,0,0,0
188,10,1,-1,0,0,0,0,1094,1090,0,0,0,0,0,0,0,0,109015,0,1100,100,0,0,3,0,0,0,0
189,10,1,-1,0,0,0,0,1095,818,0,0,0,0,0,0,0,0,109015,0,1100,100,0,0,3,0,0,0,0
190,10,1,-1,0,0,0,0,1091,820,975,360,0,0,0,0,0,0,109016,0,1100,100,0,0,3,0,0,0,0
191,10,1,-1,0,0,0,0,1092,819,975,360,0,0,0,0,0,0,109016,0,1100,100,0,0,3,0,0,0,0
192,10,1,-1,0,0,0,0,1093,1089,975,360,0,0,0,0,0,0,109016,0,1100,100,0,0,3,0,0,0,0
193,10,1,-1,0,0,0,0,1094,1090,975,360,0,0,0,0,0,0,109016,0,1100,100,0,0,3,0,0,0,0
194,10,1,-1,0,0,0,0,1095,818,975,360,0,0,0,0,0,0,109016,0,1100,100,0,0,3,0,0,0,0
195,10,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109011,0,1000,100,0,0,3,0,0,0,0
196,10,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,2000,100,0,0,3,0,0,0,0
197,11,0,-1,86,0,0,0,973,1098,1096,0,0,0,0,0,0,0,109012,0,1000,100,0,0,3,0,0,0,0
198,11,0,-1,86,0,0,0,974,1098,1096,0,0,0,0,0,0,0,109012,0,1000,100,0,0,3,0,0,0,0
199,11,0,-1,75,0,0,1,15,1098,1096,0,0,0,0,0,0,0,109100,0,1200,100,0,0,3,0,0,0,0
200,11,0,-1,72,0,0,1,16,1098,1096,0,0,0,0,0,0,0,109101,0,1200,100,0,0,3,0,0,0,0
201,11,0,-1,0,0,0,0,17,1098,1096,0,0,0,0,0,0,0,109102,0,1200,100,0,0,3,0,0,0,0
202,11,0,-1,0,0,0,0,18,1098,1096,0,0,0,0,0,0,0,109103,0,1200,100,0,0,3,0,0,0,0
203,11,0,-1,88,0,0,0,19,1098,1096,0,0,0,0,0,0,0,109104,0,1200,100,0,0,3,0,0,0,0
204,11,0,-1,69,0,0,1,20,1098,1096,0,0,0,0,0,0,0,109105,0,1200,100,0,0,3,0,0,0,0
205,11,0,-1,0,0,0,0,21,1098,1096,0,0,0,0,0,0,0,109106,0,1200,100,0,0,3,0,0,0,0
206,11,0,-1,0,0,0,0,22,1098,1096,0,0,0,0,0,0,0,109107,0,1200,100,0,0,3,0,0,0,0
207,11,0,-1,78,0,0,1,23,1098,1096,0,0,0,0,0,0,0,109108,0,1200,100,0,0,3,0,0,0,0
208,11,0,-1,77,0,0,1,24,1098,1096,0,0,0,0,0,0,0,109109,0,1200,100,0,0,3,0,0,0,0
209,11,0,-1,70,0,0,1,25,1098,1096,0,0,0,0,0,0,0,109110,0,1200,100,0,0,3,0,0,0,0
210,11,0,-1,68,0,0,1,26,1098,1096,0,0,0,0,0,0,0,109111,0,1200,100,0,0,3,0,0,0,0
211,11,0,-1,74,0,0,1,27,1098,1096,0,0,0,0,0,0,0,109112,0,1200,100,0,0,3,0,0,0,0
212,11,0,-1,67,0,0,1,28,1098,1096,0,0,0,0,0,0,0,109113,0,1200,100,0,0,3,0,0,0,0
213,11,0,-1,63,0,0,1,29,1098,1096,0,0,0,0,0,0,0,109114,0,1200,100,0,0,3,0,0,0,0
214,11,0,-1,64,0,0,1,30,1098,1096,0,0,0,0,0,0,0,109115,0,1200,100,0,0,3,0,0,0,0
215,11,0,-1,0,0,0,0,31,1098,1096,0,0,0,0,0,0,0,109116,0,1200,100,0,0,3,0,0,0,0
216,11,0,-1,71,0,0,1,32,1098,1096,0,0,0,0,0,0,0,109117,0,1200,100,0,0,3,0,0,0,0
217,11,0,-1,65,0,0,1,33,1098,1096,0,0,0,0,0,0,0,109118,0,1200,100,0,0,3,0,0,0,0
218,11,0,-1,76,0,0,1,34,1098,1096,0,0,0,0,0,0,0,109119,0,1200,100,0,0,3,0,0,0,0
219,11,0,-1,0,0,0,0,35,1098,1096,0,0,0,0,0,0,0,109120,0,1200,100,0,0,3,0,0,0,0
220,11,0,-1,0,0,0,0,36,1098,1096,0,0,0,0,0,0,0,109121,0,1200,100,0,0,3,0,0,0,0
221,11,0,-1,66,0,0,1,37,1098,1096,0,0,0,0,0,0,0,109122,0,1200,100,0,0,3,0,0,0,0
222,11,0,-1,0,0,0,0,38,1098,1096,0,0,0,0,0,0,0,109123,0,1200,100,0,0,3,0,0,0,0
223,0,0,-1,0,0,0,0,53,1098,1096,0,0,0,0,0,0,0,109127,0,1200,0,0,0,3,0,0,0,0
224,0,0,-1,0,0,0,0,50,1098,1096,0,0,0,0,0,0,0,109128,0,1200,0,0,0,3,0,0,0,0
225,0,0,-1,0,0,0,0,51,1098,1096,0,0,0,0,0,0,0,109129,0,1200,0,0,0,3,0,0,0,0
226,0,0,-1,0,0,0,0,49,1098,1096,0,0,0,0,0,0,0,109130,0,1200,0,0,0,3,0,0,0,0
227,0,0,-1,0,0,0,0,48,1098,1096,0,0,0,0,0,0,0,109131,0,1200,0,0,0,3,0,0,0,0
