id,round_id,chara_id,big_flag
844,3,1062,0
845,3,1062,0
846,3,1062,0
847,4,1062,0
848,4,1062,0
849,5,1062,0
850,5,1062,0
851,1,1067,0
852,1,1067,0
853,1,1067,0
854,2,1067,0
855,2,1067,0
856,2,1067,0
857,3,1067,0
858,3,1067,0
859,3,1067,0
860,4,1067,0
861,4,1067,0
862,5,1067,0
863,5,1067,0
864,1,1074,0
865,1,1074,0
866,1,1074,0
867,2,1074,0
868,2,1074,0
869,2,1074,0
870,3,1074,0
871,3,1074,0
872,3,1074,0
873,4,1074,0
874,4,1074,0
875,5,1074,0
876,5,1074,0
877,1,1072,0
878,1,1072,0
879,1,1072,0
880,2,1072,0
881,2,1072,0
882,2,1072,0
883,3,1072,0
884,3,1072,0
885,3,1072,0
886,4,1072,1
887,4,1072,0
888,5,1072,1
889,5,1072,0
890,1,1064,0
891,1,1064,0
892,1,1064,0
893,2,1064,0
894,2,1064,0
895,2,1064,0
896,3,1064,0
897,3,1064,0
898,3,1064,0
899,4,1064,0
900,4,1064,0
901,5,1064,0
902,5,1064,0
903,1,1098,0
904,1,1098,0
905,1,1098,0
906,2,1098,0
907,2,1098,0
908,2,1098,0
909,3,1098,0
910,3,1098,0
911,3,1098,0
912,4,1098,0
913,4,1098,0
914,5,1098,0
915,5,1098,0
916,1,1087,0
917,1,1087,0
918,1,1087,0
919,2,1087,0
920,2,1087,0
921,2,1087,0
922,3,1087,0
923,3,1087,0
924,3,1087,0
925,4,1087,0
926,4,1087,0
927,5,1087,0
928,5,1087,0
929,1,1078,0
930,1,1078,0
931,1,1078,0
932,2,1078,0
933,2,1078,0
934,2,1078,0
935,3,1078,0
936,3,1078,0
937,3,1078,0
938,4,1078,0
939,4,1078,0
940,5,1078,0
941,5,1078,0
942,1,1100,0
943,1,1100,0
944,1,1100,0
945,2,1100,0
946,2,1100,0
947,2,1100,0
948,3,1100,0
949,3,1100,0
950,3,1100,0
951,4,1100,0
952,4,1100,0
953,5,1100,0
954,5,1100,0
955,1,1099,0
956,1,1099,0
957,1,1099,0
958,2,1099,0
959,2,1099,0
960,2,1099,0
961,3,1099,0
962,3,1099,0
963,3,1099,0
964,4,1099,0
965,4,1099,0
966,5,1099,0
967,5,1099,0
968,1,1065,0
969,1,1065,0
970,1,1065,0
971,2,1065,0
972,2,1065,0
973,2,1065,0
974,3,1065,0
975,3,1065,0
976,3,1065,0
977,4,1065,0
978,4,1065,0
979,5,1065,0
980,5,1065,0
981,1,1066,0
982,1,1066,0
983,1,1066,0
984,2,1066,0
985,2,1066,0
986,2,1066,0
987,3,1066,0
988,3,1066,0
989,3,1066,0
990,4,1066,0
991,4,1066,0
992,5,1066,0
993,5,1066,0
